index,timestamp,sof,msg_class,flags,length,direction,stream_id,raw_hex
82,0.43448611111111113,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002269000000000000000000000000000000000000000000000000000000000000000000
83,0.4397847222222222,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f8000000000000000000000000000000000000000000000000000000000000000000
84,0.4450833333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100222e000000000000000000000000000000000000000000000000000000000000000000
85,0.45038194444444446,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100227e000000000000000000000000000000000000000000000000000000000000000000
86,0.45568055555555553,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022b3000000000000000000000000000000000000000000000000000000000000000000
87,0.4609791666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f8000000000000000000000000000000000000000000000000000000000000000000
88,0.4662777777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002229000000000000000000000000000000000000000000000000000000000000000000
89,0.47157638888888886,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002207000000000000000000000000000000000000000000000000000000000000000000
90,0.476875,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022a5000000000000000000000000000000000000000000000000000000000000000000
91,0.4821736111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002208000000000000000000000000000000000000000000000000000000000000000000
92,0.48747222222222225,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002215000000000000000000000000000000000000000000000000000000000000000000
93,0.4927708333333333,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100222b000000000000000000000000000000000000000000000000000000000000000000
94,0.49806944444444445,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022c6000000000000000000000000000000000000000000000000000000000000000000
95,0.5033680555555555,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002294000000000000000000000000000000000000000000000000000000000000000000
96,0.5086666666666666,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022fd000000000000000000000000000000000000000000000000000000000000000000
97,0.5139652777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002219000000000000000000000000000000000000000000000000000000000000000000
98,0.519263888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022db000000000000000000000000000000000000000000000000000000000000000000
99,0.5245625,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002280000000000000000000000000000000000000000000000000000000000000000000
100,0.5298611111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100224f000000000000000000000000000000000000000000000000000000000000000000
101,0.5351597222222222,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100221d000000000000000000000000000000000000000000000000000000000000000000
102,0.5404583333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022bd000000000000000000000000000000000000000000000000000000000000000000
103,0.5457569444444444,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002217000000000000000000000000000000000000000000000000000000000000000000
104,0.5510555555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022cc000000000000000000000000000000000000000000000000000000000000000000
105,0.5563541666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f7000000000000000000000000000000000000000000000000000000000000000000
106,0.5616527777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002274000000000000000000000000000000000000000000000000000000000000000000
107,0.5669513888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002217000000000000000000000000000000000000000000000000000000000000000000
108,0.57225,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022bf000000000000000000000000000000000000000000000000000000000000000000
109,0.5775486111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002263000000000000000000000000000000000000000000000000000000000000000000
110,0.5828472222222222,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002283000000000000000000000000000000000000000000000000000000000000000000
111,0.5881458333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100221b000000000000000000000000000000000000000000000000000000000000000000
112,0.5934444444444444,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022c8000000000000000000000000000000000000000000000000000000000000000000
113,0.5987430555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100223e000000000000000000000000000000000000000000000000000000000000000000
114,0.6040416666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022c6000000000000000000000000000000000000000000000000000000000000000000
115,0.6093402777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002235000000000000000000000000000000000000000000000000000000000000000000
116,0.614638888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100220a000000000000000000000000000000000000000000000000000000000000000000
117,0.6199375,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f2000000000000000000000000000000000000000000000000000000000000000000
118,0.6252361111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022e8000000000000000000000000000000000000000000000000000000000000000000
119,0.6305347222222223,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002233000000000000000000000000000000000000000000000000000000000000000000
120,0.6358333333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022d5000000000000000000000000000000000000000000000000000000000000000000
121,0.6411319444444444,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022a5000000000000000000000000000000000000000000000000000000000000000000
122,0.6464305555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002296000000000000000000000000000000000000000000000000000000000000000000
123,0.6517291666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100221b000000000000000000000000000000000000000000000000000000000000000000
124,0.6570277777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100226b000000000000000000000000000000000000000000000000000000000000000000
125,0.6623263888888888,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100229b000000000000000000000000000000000000000000000000000000000000000000
126,0.667625,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002218000000000000000000000000000000000000000000000000000000000000000000
